Sigla,Código,Município,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
AL,2708501,São Luís do Quitunde,,,,,,,,2.5313391537,,,,,,,,,,22.029056476,24.5953647305,23.5985028794,31.6627740449398,35.4773539827448,32.6768553462599,22.4874824024865,29.9366160958772,
AL,2708600,São Miguel dos Campos,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,2708709,São Miguel dos Milagres,,,,,,,,1.2656695768,6.9811716287,3.2527001501,3,2.7696076348,5.9868729002,,,,,,1.7568117665,1.6856073485,2.11085160299599,2.80084373547985,2.57975173786262,1.63545326563538,1.96951421683403,
AL,2708808,São Sebastião,,,,,,,,,,1.0842333834,10,10.1552279943,4.2763377859,3.9778197368,5.1637621998,4.1147525093,13.956450349,,,,,,,,,
AL,2708907,Satuba,,,,,1.5453200397,,,,,,,,,,,,,1.2238364709,1.1712078443,1.1237382324,1.05542580149799,,,,,
AL,2708956,Senador Rui Palmeira,,,,,3.0906400797,25.8916909685,21.5546643667,25.3133915357,17.4529290717,20.6004342838,31,33.2352916176,55.5923912162,117.7434642078,191.0592013922,43.2049013479,30.450437125,78.9374523723,8.7840588323,134.8485878825,191.559782971886,141.442608641733,103.190069514505,152.914880336908,132.351355371247,
AL,2709004,Tanque d'Arca,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,2709103,Taquarana,,,,,,,12.1244987063,7.5940174608,6.9811716287,7.5896336835,6,3.6928101797,2.5658026715,2.3866918421,2.2130409428,,,,,,,,6.44937934465656,6.13294974613267,6.6963483372357,
AL,2709152,Teotônio Vilela,,,,11.6557993177,,,,,,,,,,,,,,,,,,,,,,
AL,2709202,Traipu,31.6043142921,104.2942505673,36.0951699525,34.9673979533,55.6315214341,34.5222546246,44.4564952564,35.43874815,38.3964439577,17.3477341338,51,29.5424814379,16.2500835863,10.3423313156,6.6391228283,23.3169308862,10.1501457083,23.8648111823,219.6014708079,292.171940412,346.179662891342,420.126560321978,391.262346909165,345.489502365474,850.830141672301,
AL,2709301,União dos Palmares,,,,19.9813702589,23.1798005975,27.3301182444,32.3319965501,27.8447306894,22.1070434908,29.2743013507,45,45.2369247017,45.3291805302,39.7781973675,25.0811306847,71.3223768284,58.363337823,146.8603765065,248.8816669156,257.8979243252,406.338933576728,315.094920241483,322.468967232828,776.840301176805,1083.23281925872,
AL,2709400,Viçosa,,,,14.9860276944,12.3625603186,2.876854552,4.0414995688,3.7970087303,4.6541144191,7.5896336835,12,6.4624178145,6.8421404574,11.9334592103,10.3275243996,11.6584654431,190.3152320314,110.1452823799,189.735670778,224.7476464708,211.085160299599,168.050624128791,42.9958622977104,44.9749648049729,59.8732321917545,
AM,1300029,Alvarães,,,,,,,,,,,3,3.6928101797,9.4079431289,18.2979707891,13.2782456566,3.4289604244,3.8063046406,4.2834276481,3.5136235329,3.3712146971,3.69399030524298,3.73445831397314,3.43966898381683,7.35953969535921,6.6963483372357,
AM,1300060,Amaturá,,,,,,,,,,,1,,0.8552675572,,1.4753606285,1.3715841698,0.6343841068,1.2238364709,1.1712078443,1.1237382324,1.05542580149799,0.933614578493284,1.71983449190842,2.04431658204422,1.96951421683403,
AM,1300086,Anamã,,,,,,,,,,,4,7.3856203595,4.2763377859,0.7955639474,,,,,,,,,,,,
AM,1300102,Anori,,,,,,,,,,,4,3.6928101797,0.8552675572,0.7955639474,,,,,,,,,,,,
AM,1300144,Apuí,,,,,,,,,11.6352860478,11.926567217,,20.3104559885,17.1053511435,18.2979707891,20.6550487992,25.3743071409,12.6876821354,14.0741194152,17.5681176646,15.732335253,14.7759612209719,14.4710259666459,9.88904832847339,9.40385627740343,13.7865995178382,
AM,1300201,Atalaia do Norte,,,,,,,,,,,17,12.0016330841,11.1184782432,3.1822557894,3.6884015713,4.1147525093,3.8063046406,3.6715094127,1.7568117665,1.1237382324,1.05542580149799,6.53530204945299,9.88904832847339,7.76840301176805,3.15122274693445,
AM,1300300,Autazes,,,,,,,,,,,,,,,,,,,14.6400980539,16.2942043691,15.8313870224699,21.9399425945922,23.6477242637407,20.4431658204422,17.7256279515063,
AM,1300409,Barcelos,,,,,,,,,,,2,1.8464050899,2.5658026715,,0.7376803143,2.7431683396,2.5375364271,3.0595911772,,,,,,,,
AM,1300508,Barreirinha,,,,,,,,,11.6352860478,10.8423338336,28,26.7728738031,30.7896320582,38.1870694728,19.9173684849,20.5737625466,17.7627549896,23.2528929469,23.4241568862,23.5985028794,24.2747934344539,25.2075936193187,26.2274760016033,24.5317989845307,33.4817416861785,
AM,1300607,Benjamin Constant,,,,,,,,,,,38,35.0816967075,44.473912973,41.3693252622,38.3593763413,35.6611884142,6.9782251745,3.0595911772,5.2704352994,5.0568220456,5.27712900748997,4.66807289246642,3.86962760679393,3.27090653127076,1.57561137346722,
AM,1300631,Beruri,,,,,,,,,1.1635286048,,8,7.3856203595,5.131605343,1.5911278947,,,,,,,,,,,,
AM,1300680,Boa Vista do Ramos,,,,,,,,,87.2646453583,82.4017371353,18,36.0048992524,45.3291805302,50.9160926304,15.4912865994,16.4590100373,19.0315232031,12.8502829443,13.4688902096,14.0467279044,14.2482483202229,14.9378332558925,10.3190069514505,9.40385627740343,711.388535120451,
AM,1300706,Boca do Acre,,,,,,,,,,,1,0.9232025449,,,,,,,,,,,,,,
AM,1300805,Borba,,,,,,,,,,,5,3.6928101797,4.2763377859,0.7955639474,2.950721257,3.4289604244,5.7094569609,3.0595911772,2.9280196108,6.1805602779,6.33255480898797,6.53530204945299,6.01942072167945,7.35953969535921,9.05976539743653,
AM,1300839,Caapiranga,,,,,,,,,,,2,0.9232025449,8.5526755717,7.1600755262,6.6391228283,6.8579208489,4.4406887474,6.7311005899,5.8560392215,8.9899058588,4.22170320599198,2.33403644623321,2.14979311488552,2.45317989845307,2.36341706020084,
AM,1300904,Canutama,,,,,,,,,,,,,,,,,,,,,,,,,0.787805686733612,
AM,1301001,Carauari,,,,,,,,,,,3,2.7696076348,,,,,,,,,,,,,,
AM,1301100,Careiro,,,,,,,,,,,16,14.7712407189,15.3948160291,4.7733836841,,,,,,,,,,,,
AM,1301159,Careiro da Várzea,,,,,,,,,,,,0.9232025449,6.8421404574,3.9778197368,3.6884015713,4.1147525093,5.7094569609,5.507264119,5.2704352994,5.0568220456,5.80484190823897,8.40253120643956,9.88904832847339,10.2215829102211,9.45366824080334,
AM,1301209,Coari,,,,,,,,,,,8,11.0784305392,19.671153815,27.8447381573,23.6057700562,8.2295050187,15.8596026693,14.6860376507,13.4688902096,12.9229896721,9.49883221348195,6.53530204945299,4.72954485274814,3.6797698476796,3.54512559030125,
AM,1301308,Codajás,,,,,,,,,,,29,24.9264687132,29.0790969439,3.1822557894,4.4260818855,6.172128764,8.246993388,7.9549370608,7.0272470659,4.4949529294,3.69399030524298,2.80084373547985,2.14979311488552,0.81772663281769,1.18170853010042,
AM,1301407,Eirunepé,,,,,,,,,,,,,,,,,,,,,,,,,,
AM,1301506,Envira,,,,,,,,,,,,,,,,,,,,,,,,,,
AM,1301605,Fonte Boa,,,,,,,,,,,3,6.4624178145,0.8552675572,,,,,,,,,,,,,
AM,1301654,Guajará,,,,,,,,,,,,,,,,,,,,,,,,,,
AM,1301704,Humaitá,,,,,,,,,,,,62.7777730555,25.6580267152,33.4136857887,110.6520471383,102.8688127332,95.1576160157,91.7877353166,93.6966275447,98.327095331,105.542580149799,99.4299526095348,103.190069514505,103.033555735029,100.051322215169,
AM,1301803,Ipixuna,,,,,,,,,,,,,,,,,,,,,,,,,,
AM,1301852,Iranduba,,,,,,,,,5.8176430239,6.5054003002,20,15.6944432639,17.1053511435,7.9556394735,5.901442514,30.86064382,30.450437125,29.3720753013,21.0817411976,33.7121469706,28.4964966404458,74.6891662794628,42.5659036747333,47.428144703426,103.990350648837,
AM,1301902,Itacoatiara,,,,,,,,,,,16,15.6944432639,73.5530099169,33.4136857887,61.9651463975,41.1475250933,32.3535894453,38.550848833,35.1362353293,31.4646705059,26.9133579381989,27.5416300655519,30.0971036083973,24.5317989845307,14.180502361205,
AM,1301951,Itamarati,,,,,,,,,,,,,,,,,,,,,,,,,,
AM,1302009,Itapiranga,,,,,,,,,,,19,13.848038174,9.4079431289,4.7733836841,22.8680897419,26.0600992257,32.3535894453,36.7150941266,46.8483137724,36.5214925515,26.9133579381989,29.4088592225385,25.3675587556491,24.5317989845307,58.2976208182873,
AM,1302108,Japurá,,,,,,,,,,,2,4.6160127247,5.9868729002,1.5911278947,,,0.6343841068,0.6119182354,0.5856039222,0.5618691162,0.527712900748997,0.466807289246642,0.429958622977104,2.04431658204422,1.57561137346722,
AM,1302207,Juruá,,,,,,,,,,,6,3.6928101797,1.7105351143,0.7955639474,,,,,,,,,,,,
AM,1302306,Jutaí,,,,,,,,,,,3,1.8464050899,4.2763377859,,,,6.3438410677,6.7311005899,6.4416431437,4.4949529294,4.22170320599198,4.20126560321978,4.72954485274814,4.49749648049729,4.33293127703486,
AM,1302405,Lábrea,,,,,,,,,,,,10.1552279943,9.4079431289,3.1822557894,2.950721257,2.7431683396,2.5375364271,2.4476729418,2.3424156886,2.8093455809,2.63856450374499,2.33403644623321,3.00971036083973,5.31522311331498,5.12073696376848,
AM,1302504,Manacapuru,,,,3.3302283765,4.6359601195,4.3152818282,4.0414995688,3.7970087303,,47.7062688678,86,72.9330010497,82.1056854886,83.5342144718,90.7346786534,50.7486142817,48.8475762214,,5.2704352994,5.6186911618,22.1639418314579,2.80084373547985,,,,
AM,1302553,Manaquiri,,,,,,,,,,,25,18.4640508987,20.5264213721,11.9334592103,8.8521637711,8.9152971035,8.246993388,7.9549370608,19.3249294311,19.10354995,17.4145257247169,17.7386769913724,18.0582621650384,10.2215829102211,11.8170853010042,
AM,1302603,Manaus,,,,,,,,,,,9,83.088229044,64.145066788,66.0318076301,48.6869007409,43.2049013479,44.406887474,48.9534588355,49.190729461,74.1667233354,68.0749641966206,97.0959161633016,94.5908970549629,212.200061216191,200.890450117071,
AM,1302702,Manicoré,,,,,,,,,1.1635286048,1.0842333834,,26.7728738031,44.473912973,10.3423313156,8.8521637711,7.5437129338,9.5157616016,8.5668552962,8.1984549102,6.7424293941,6.86026770973696,6.06849476020635,7.30929659061077,15.945669339945,12.9987938311046,
AM,1302801,Maraã,,,,,,,,,,,,,,,,,,,,,,,,,,
AM,1302900,Maués,,,,,,,,,193.1457483931,182.1512084044,420,230.8006362333,124.01379579,128.0857955234,55.3260235692,38.4043567537,50.7507285417,47.7296223646,45.677105928,41.0164454809,42.2170320599198,42.0126560321978,51.5950347572525,49.8813246018791,92.9610710345662,
AM,1303007,Nhamundá,,,,,,,,,,,,5.5392152696,11.1184782432,14.3201510523,11.8028850281,10.9726733582,6.3438410677,7.3430188253,7.0272470659,7.3042985103,6.86026770973696,7.93572391719292,7.73925521358787,8.1772663281769,10.6353767709038,
AM,1303106,Nova Olinda do Norte,,,,,,,,,,,9,10.1552279943,,,,,,,,,,,,,,
AM,1303205,Novo Airão,,,,,,,,,,,,0.9232025449,2.5658026715,18.2979707891,26.5564913132,27.4316833955,8.8813774948,8.5668552962,11.7120784431,12.3611205559,12.1373967172269,,,,,
AM,1303304,Novo Aripuanã,,,,,,,,,5.8176430239,5.4211669168,,0.9232025449,,,,,0.6343841068,6.1191823544,5.2704352994,5.6186911618,4.22170320599198,4.20126560321978,4.72954485274814,7.35953969535921,7.09025118060251,
AM,1303403,Parintins,,,,,,,,,,,25,45.2369247017,50.4607858732,52.5072205251,29.5072125702,21.2595546315,18.3971390964,35.4912576557,26.3521764969,40.4545763647,33.7736256479358,34.0769321150049,27.0873932475575,37.6154251096137,54.3585923846192,
AM,1303502,Pauini,,,,,,,,,,,,,,,,,,,,,,,,,,
AM,1303536,Presidente Figueiredo,,,,,,,,,,,9,8.3088229044,11.9737458004,11.1378952629,8.8521637711,7.5437129338,6.3438410677,3.0595911772,19.3249294311,16.2942043691,14.7759612209719,25.6744009085653,18.4882207880155,22.4874824024865,32.6939359994449,
AM,1303569,Rio Preto da Eva,,,,,,,,,,,,,,,,,,,,,,,,,,
AM,1303601,Santa Isabel do Rio Negro,,,,,,,,,,,1,0.9232025449,0.8552675572,,,,,,,,,,,,,
AM,1303700,Santo Antônio do Içá,,,,,,,,,,,12,5.5392152696,5.131605343,5.5689476315,5.901442514,5.4863366791,9.5157616016,11.014528238,8.1984549102,8.9899058588,8.97111931273295,10.2697603634261,10.3190069514505,5.31522311331498,4.72683412040167,
AM,1303809,São Gabriel da Cachoeira,,,,,,,,,,,2,2.7696076348,7.6974080146,1.5911278947,,,,,,,,,,,,
AM,1303908,São Paulo de Olivença,,,,,,,,,,,8,4.6160127247,3.4210702287,3.9778197368,3.6884015713,3.4289604244,1.2687682135,,4.0992274551,3.9330838132,10.5542580149799,16.8050624128791,12.468800066336,14.7190793907184,2.75731990356764,
AM,1303957,São Sebastião do Uatumã,,,,,,,,,,,6,3.6928101797,0.8552675572,2.3866918421,2.2130409428,2.7431683396,1.9031523203,1.8357547063,1.7568117665,1.6856073485,1.05542580149799,0.933614578493284,1.28987586893131,1.22658994922653,1.57561137346722,
AM,1304005,Silves,,,,,,,,,,,5,5.5392152696,6.8421404574,11.9334592103,11.0652047138,7.5437129338,,,,,,,,,,
AM,1304062,Tabatinga,,,,,,,,,,,32,20.3104559885,12.8290133576,9.5467673682,2.950721257,2.7431683396,2.5375364271,3.0595911772,2.9280196108,5.6186911618,6.33255480898797,5.60168747095971,6.87933796763366,5.72408642972383,5.51463980713528,
AM,1304104,Tapauá,,,,,,,,,4.6541144191,4.3369335334,,,,,,,,,,,,,,,,
AM,1304203,Tefé,6.7723530626,6.257655034,7.5989831478,6.6604567529,6.1812801594,5.7537091041,5.3886660916,5.0626783071,,,6,9.2320254493,32.5001671726,3.9778197368,1.4753606285,0.6857920849,1.9031523203,1.8357547063,1.7568117665,1.1237382324,1.05542580149799,1.40042186773993,1.28987586893131,1.63545326563538,1.57561137346722,
AM,1304237,Tonantins,,,,,,,,,,,,,2.5658026715,,,,,,,,,,,,4.72683412040167,
AM,1304260,Uarini,,,,,,,,,1.1635286048,1.0842333834,1,0.9232025449,,2.3866918421,0.7376803143,,1.9031523203,2.4476729418,2.3424156886,1.6856073485,1.58313870224699,1.86722915698657,3.00971036083973,6.54181306254152,3.54512559030125,
AM,1304302,Urucará,,,,,,,,,,,86,79.3954188643,74.408277474,50.1205286831,92.2100392819,85.724010611,57.0945696094,55.0726411899,73.2004902693,64.6149483604,49.6050126704057,64.4194059160366,47.2954485274814,49.0635979690614,110.292796142706,
AM,1304401,Urucurituba,,,,,,,,,,,,,2.5658026715,2.3866918421,2.950721257,2.7431683396,2.5375364271,2.4476729418,2.3424156886,2.2474764647,3.16627740449398,6.06849476020635,4.29958622977104,4.08863316408845,67.3573862157238,
AP,1600055,Serra do Navio,,,,,,,,,2.3270572096,,,,,,,,,,,,,,,,,
AP,1600105,Amapá,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600154,Pedra Branca do Amaparí,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600204,Calçoene,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600212,Cutias,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600238,Ferreira Gomes,,,,,,,,,9.3082288382,7.5896336835,11,12.0016330841,9.4079431289,10.3423313156,10.3275243996,11.6584654431,13.956450349,17.1337105924,18.7393255089,20.7891572985,21.6362289307089,21.0063280160989,18.4882207880155,19.2165758712157,19.6951421683403,
AP,1600253,Itaubal,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600279,Laranjal do Jari,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600303,Macapá,,,,,,,,,17.4529290717,15.179267367,20,20.3104559885,13.6842809148,15.911278947,16.9666472279,18.516386292,19.0315232031,22.6409747114,26.9377804191,26.9697175765,27.4410708389479,28.0084373547985,25.7975173786262,26.1672522501661,24.8158791321088,
AP,1600402,Mazagão,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600501,Oiapoque,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600535,Porto Grande,,,,,,,,,58.1764302389,60.7170694681,66,72.0097985048,79.5398828171,93.08098184,90.7346786534,89.8387631203,93.2544636954,113.2048735571,125.319239341,142.714755509,153.564454117958,156.847249186872,151.775393910918,159.45669339945,176.074570984962,
AP,1600550,Pracuúba,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600600,Santana,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600709,Tartarugalzinho,,,,,,,,,,,,,,,,,,,,,,,,,,
AP,1600808,Vitória do Jari,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,2900108,Abaíra,,,,,,,,,,,,,,,,0.6857920849,0.6343841068,0.6119182354,0.5856039222,0.5618691162,0.527712900748997,0.466807289246642,0.429958622977104,0.408863316408845,0.393902843366806,
BA,2900207,Abaré,27.0894122504,20.8588501136,5.6992373609,4.9953425648,4.6359601195,4.3152818282,4.0414995688,3.7970087303,5.8176430239,4.3369335334,4,3.6928101797,3.4210702287,,,,,,,,,,,,,
BA,2900306,Acajutiba,9.0298040835,8.3435400454,5.6992373609,4.9953425648,4.6359601195,4.3152818282,4.0414995688,3.7970087303,4.6541144191,5.4211669168,4,1.8464050899,2.5658026715,2.3866918421,3.6884015713,4.1147525093,27.2785165912,12.2383647089,1.1712078443,1.1237382324,4.74941610674097,4.66807289246642,4.29958622977104,3.6797698476796,4.33293127703486,
BA,2900355,Adustina,18.0596081669,4.1717700228,5.6992373609,26.6418270121,18.543840478,15.8227000363,16.1659982749,34.1730785731,11.6352860478,13.0108006003,15,14.7712407189,5.9868729002,7.9556394735,19.9173684849,19.8879704618,3.1719205339,1.8357547063,1.7568117665,,,,,,,
BA,2900405,Água Fria,153.5066694187,323.3121767589,288.7613596199,301.3856680739,369.3314895211,726.4057743908,828.5074115949,688.5242497714,1158.8744903585,855.4601394709,1262,466.2172851913,246.3170564657,198.8909868375,407.9372137833,554.1200045896,231.5501989716,220.2905647598,183.8796315565,159.5708289943,152.50902831646,180.187613649204,181.442538896338,145.964203957958,134.320869588081,
BA,2900504,Érico Cardoso,,,,,,,,,,,,,,,,0.6857920849,0.6343841068,1.8357547063,1.1712078443,1.1237382324,1.05542580149799,0.933614578493284,0.859917245954208,0.81772663281769,0.787805686733612,
BA,2900603,Aiquara,,,,,,,,,,,,,,,,3.4289604244,1.2687682135,1.2238364709,1.1712078443,1.1237382324,1.58313870224699,2.33403644623321,2.57975173786262,1.22658994922653,1.18170853010042,
BA,2900702,Alagoinhas,117.3874530849,139.7542957602,176.6763581885,219.7950728493,265.795046852,256.0400551319,187.2561466856,202.5071322857,159.4034188545,136.6134063033,69,64.6241781453,59.8687290021,68.4184994721,95.8984408532,132.3578723834,733.9824115346,279.0347153624,87.254984401,67.4242939412,59.1038448838877,13.070604098906,6.44937934465656,15.945669339945,13.3926966744714,
BA,2900801,Alcobaça,106.1001979806,100.1224805447,100.6865267095,83.2557094127,10.8172402789,31.6454000725,20.2074978438,43.0327656108,19.7799862812,,62,31.3888865277,32.5001671726,35.8003776308,33.1956141415,146.759506166,181.4338545366,179.9039612205,155.7706432931,105.6313938413,80.2123609138476,92.4278432708352,92.0111453171002,84.6347064966309,86.2647226973305,
BA,2900900,Almadina,,,,,,,,,,,,,,,,2.0573762547,2.5375364271,2.4476729418,2.3424156886,1.6856073485,1.58313870224699,1.40042186773993,1.71983449190842,1.63545326563538,1.57561137346722,
BA,2901007,Amargosa,,,,,,,,1.2656695768,2.3270572096,2.1684667667,1,0.9232025449,0.8552675572,1.5911278947,2.2130409428,11.6584654431,14.5908344557,13.4622011798,12.2976823652,8.4280367427,17.9422386254659,15.4046405451392,13.7586759352673,13.083626125083,11.8170853010042,
BA,2901106,Amélia Rodrigues,,,,,,,,,,,,,,,0.7376803143,,0.6343841068,0.6119182354,0.5856039222,0.5618691162,0.527712900748997,0.466807289246642,0.429958622977104,0.408863316408845,0.393902843366806,
BA,2901155,América Dourada,,,5.6992373609,4.9953425648,4.6359601195,4.3152818282,4.0414995688,3.7970087303,4.6541144191,8.6738670669,3,0.9232025449,,,,8.2295050187,46.9444239011,3.0595911772,15.225701976,11.2373823235,20.5808031292109,17.7386769913724,18.0582621650384,16.3545326563538,15.7561137346722,
BA,2901205,Anagé,,41.7177002269,85.4885604139,83.2557094127,97.3551625097,107.8820457017,110.4676548794,107.5819140267,81.4470023344,17.3477341338,18,14.7712407189,10.2632106861,8.7512034209,16.2289669136,61.035495555,74.2229404923,74.6540247241,69.1012628142,62.3674718956,76.5183706086046,84.9589266428889,85.1318073494666,69.9156271059125,68.1451919024574,
BA,2901304,Andaraí,40.6341183755,39.6318152157,58.8921193962,13.320913506,54.0862013944,253.1632005799,242.4899741253,150.6146796375,129.1516751303,415.2613858268,134,119.0931282964,42.7633778586,35.0048136834,21.3927291134,54.863366791,34.8911258724,50.7892135418,94.867835389,98.8889644472,111.347422058038,203.527978111536,51.5950347572525,102.215829102211,83.113499950396,
BA,2901353,Andorinha,,27.1165051475,32.2956783786,29.9720553885,38.6330009958,40.2759637286,40.4149956875,34.1730785731,32.5788009338,31.4427681174,45,19.3872534436,17.9606187006,12.7290231576,11.0652047138,13.0300496129,5.7094569609,41.6104400102,31.6226117963,30.3409322736,44.3278836629158,54.1496455526105,52.4549520032067,45.3838281213818,38.2085758065802,
BA,2901403,Angical,13.5447061252,16.6870800907,13.2982205089,13.320913506,12.3625603186,12.9458454842,12.1244987063,8.8596870374,10.471757443,9.7581004502,10,6.4624178145,9.4079431289,8.7512034209,8.8521637711,17.8305942071,12.0532980287,11.6264464734,10.5408705988,7.3042985103,6.86026770973696,6.53530204945299,5.58946209870235,4.90635979690614,4.72683412040167,
BA,2901502,Anguera,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,2901601,Antas,33.861765313,8.3435400454,62.6916109701,71.599910095,49.4502412747,25.8916909685,32.3319965501,67.0804875696,22.1070434908,20.6004342838,29,25.8496712581,11.1184782432,23.8669184205,34.67097477,5.4863366791,3.1719205339,3.6715094127,,,,,,,,
